preparation_time,first_image,second_image,id,day,block,trial,first_press,correct,time_first_press,real_prep_time,diff_last_beep,second_image_prep
0.275223534445743,9,7,001,1,2,33,9,0,1.63648336336519,-0.0639780685523874,-0.204250127702835,0.299538568082426
0.299961306868816,2,2,001,1,2,34,2,1,1.75170544130378,1.75170544130378,-0.118281956230931,0.316066364021026
0.364993450114388,2,2,001,1,2,35,2,1,1.91802912868116,1.91802912868116,0.0529208423031378,0.384146534657702
0.392323887380943,9,4,001,1,2,36,9,0,1.79307159031305,0.212084443621279,-0.0814215851951303,0.419012853308232
0.495789590451146,4,7,001,1,2,37,4,0,1.6318830807395,0.148718550630292,-0.17797951684588,0.516835469890793
0.545978395274458,4,4,001,1,2,38,4,1,1.78735209035221,1.78735209035221,-0.0773546356922452,0.567709683453359
0.217103830180273,9,9,001,1,2,39,9,1,1.80979224304792,1.80979224304792,-0.0507417419266858,0.25119053779963
0.281241388002657,4,4,001,1,2,40,4,1,1.9937326586969,1.9937326586969,0.142949877768842,0.299847270754981
0.425158999536882,4,2,001,1,2,41,4,0,1.70453272710074,0.154728420850006,-0.165424467979392,0.450195693749265
0.256513297012087,7,7,001,1,2,42,7,1,1.70165746107523,1.70165746107523,-0.0832584698237042,0.283094920258009
0.504551062679151,2,2,001,1,2,43,2,1,1.72299009659764,1.72299009659764,-0.132101024353688,0.5338811915517
0.276090849206759,9,2,001,1,2,44,9,0,1.82634562514977,0.126054859832948,-0.0440504833368323,0.299709234683178
0.459614263609207,7,9,001,1,2,45,NaN,0,NaN,NaN,NaN,0.484278445717791
0.428557179630885,9,9,001,1,2,46,9,1,1.66303082744707,1.66303082744707,-0.18153270852963,0.450611298523654
0.47960992902662,4,7,001,1,2,47,4,0,1.41742345229795,-0.0785417032911937,-0.389146996463751,0.504034844410853
0.210936646792842,7,7,001,1,2,48,7,1,1.66103308601305,1.66103308601305,-0.188759368389583,0.233234989338598
0.280350910060521,7,9,001,1,2,49,7,0,1.93124374469517,0.231221621246732,0.0244987182231853,0.299977876551566
0.446619624692161,4,7,001,1,2,50,4,0,1.68191607472181,0.152000512791346,-0.183295322725826,0.470084438069534
0.230646878150393,2,2,001,1,2,51,2,1,1.91415253210835,1.91415253210835,0.0391592086507444,0.252559980795922
0.210706319118012,4,4,001,1,2,52,4,1,1.75764352685837,1.75764352685837,-0.0763067728166789,0.232721409294754
0.324997226794846,7,7,001,1,2,53,7,1,1.8879226125955,1.8879226125955,0.0330708989567938,0.352337126561906
0.406423697015117,9,9,001,1,2,54,9,1,1.92594334621572,1.92594334621572,0.0709683733675774,0.434048896750028
0.218277954584456,2,2,001,1,2,55,2,1,2.0040777998729,2.0040777998729,0.16407596283716,0.249990340742443
0.222982283172232,7,7,001,1,2,56,7,1,1.76303615131656,1.76303615131656,-0.089717684633797,0.249549216552623
0.2152254151209,2,7,001,1,2,57,2,0,1.98016491648013,0.213301930547459,0.0631212234602572,0.233137014067324
0.338302765463626,7,7,001,1,2,58,7,1,1.83422422944386,1.83422422944386,-0.0113840271060326,0.366891430363466
0.43394946610562,4,4,001,1,2,59,4,1,1.86140539838016,1.86140539838016,-0.00339258688654809,0.470808980993752
0.269309489135659,4,4,001,1,2,60,4,1,1.98807306545496,1.98807306545496,0.141915673320909,0.300018172831187
0.506693258096456,4,9,001,1,2,61,4,0,1.70817678294407,0.241572048762464,-0.186605182574567,0.533395265818399
0.351336183405697,4,4,001,1,2,62,4,1,1.83874218757956,1.83874218757956,-0.0312882716661989,0.384653558239734
0.416874512298488,2,9,001,1,2,63,NaN,0,NaN,NaN,NaN,0.433180786889352
0.301649360027246,7,7,001,1,2,64,7,1,2.01967778185644,2.01967778185644,0.143454631725035,0.338117120742027
0.415339100712497,2,2,001,1,2,65,2,1,2.0523890226832,2.0523890226832,0.262444647352822,0.435404353005652
0.533780986833813,4,4,001,1,2,66,4,1,2.1217307845036,2.1217307845036,0.271821391874255,0.550319703575951
0.356805150783431,4,4,001,1,2,67,4,1,1.96356443711193,1.96356443711193,0.103429464325018,0.383103967167699
0.27246744338866,9,9,001,1,2,68,9,1,1.66997011796047,1.66997011796047,-0.0739232158102823,0.300353344628093
0.348878552166885,2,2,001,1,2,69,2,1,1.74668788081544,1.74668788081544,-0.0683971364342142,0.367179825310814
0.355600992667315,7,7,001,1,2,70,7,1,1.8379853163533,1.8379853163533,0.0142018492060743,0.384245695111531
0.377666120335187,7,7,001,1,2,71,7,1,1.82140640578837,1.82140640578837,-0.0335341967056593,0.403521303871457
0.384006637433835,7,2,001,1,2,72,7,0,1.77165250305188,0.171665105515785,-0.0836535313956119,0.400012602463903
0.214850217158891,2,2,001,1,2,73,2,1,1.94513900085622,1.94513900085622,0.079976373759564,0.235170555566583
0.257546680159542,4,4,001,1,2,74,4,1,1.96357115315914,1.96357115315914,0.118097395321456,0.283271907841481
0.357579512866081,2,4,001,1,2,75,4,1,2.15469278868659,0.531689263532826,0.270439415551664,0.376996474846237
0.447789909716622,4,4,001,1,2,76,4,1,1.61692954632053,1.61692954632053,-0.237892932760587,0.46952740125198
0.472155767906937,4,4,001,1,2,77,4,1,1.90634725872769,1.90634725872769,0.106341648854141,0.500103032056359
0.471986049814376,9,9,001,1,2,78,9,1,1.6706455227104,1.6706455227104,-0.161130930908257,0.500481896104247
0.375972563378228,7,7,001,1,2,79,7,1,1.86173266104561,1.86173266104561,0.0466439104620804,0.400375664048624
0.534861657657537,2,2,001,1,2,80,2,1,1.87728410025557,1.87728410025557,0.097151675618079,0.565560943559831
0.316155799388957,4,9,001,1,2,81,4,0,1.91458740206144,0.249098560356288,0.0490640837488172,0.334511158294845
0.368510356821112,2,7,001,1,2,82,2,0,1.81110552055179,0.21211486336324,-0.0838174819473352,0.401009342811449
0.461930899769363,7,9,001,1,2,83,7,0,1.60787381022601,0.0920037127907563,-0.252018199693339,0.484129902564746
0.50024383145383,2,9,001,1,2,84,2,0,1.54079119615199,0.0615110710077715,-0.329223460630601,0.520719874855786
0.345061019296519,9,9,001,1,2,85,9,1,1.60339695668517,1.60339695668517,-0.233223842675216,0.366607381092763
0.497039579993563,7,2,001,1,2,86,7,0,1.53809052124961,0.0555719168114592,-0.317170476178944,0.517481395561845
0.355599829612748,2,4,001,1,2,87,2,0,1.84835779266905,0.23340957297296,-0.0766767949698988,0.385051780303911
0.450511479500224,9,7,001,1,2,88,9,0,1.31653475495114,-0.216941656515701,-0.418189788366362,0.466523588533164
0.202956927252587,7,7,001,1,2,89,7,1,1.66800335091466,1.66800335091466,-0.18215769593553,0.234089507519457
0.208820498284762,9,9,001,1,2,90,9,1,1.64956271663868,1.64956271663868,-0.150427485834371,0.232534704755381
0.529157672739731,9,2,001,1,2,91,2,1,1.91648774896385,0.466730970181743,0.19158797608543,0.550243221217897
0.235748281880918,9,9,001,1,2,92,9,1,1.81191895232951,1.81191895232951,-0.0430947365548491,0.266585297151323
0.431688726653898,2,2,001,1,2,93,2,1,2.00844728160337,2.00844728160337,0.178393079155285,0.44923569412822
0.299140560337392,9,4,001,1,2,94,4,1,2.19306550636611,0.511614201832344,0.278060943404853,0.318548695466234
0.270294820321406,2,2,001,1,2,95,2,1,1.95688630048971,1.95688630048971,0.121810586941137,0.300197135724375
0.335916963740166,4,2,001,1,2,96,4,0,1.55826039772728,-0.0746980485128006,-0.266478545587233,0.367041553759918
0.524065558777975,7,7,001,1,2,97,7,1,1.96516289022838,1.96516289022838,0.0900931026008038,0.554859515688804
0.399595973412752,4,4,001,1,2,98,4,1,1.93680315978236,1.93680315978236,0.12638550068732,0.417324200563598
0.520850114185259,2,2,001,1,2,99,3,0,1.693192585406,1.693192585406,0.0182503236555931,0.5500565925704
0.445792484286904,9,4,001,1,2,100,9,0,1.81128156632985,0.281919485662002,-0.0738294854781998,0.470637919332148
0.37542575809048,7,2,001,1,2,101,7,0,1.73237726326079,0.132454655822585,-0.138252721675599,0.400077392561798
0.377130391729424,7,7,001,1,2,102,7,1,1.59869158768015,1.59869158768015,-0.266374249333239,0.400579120758266
0.27658727521528,4,4,001,1,2,103,4,1,1.71406876522815,1.71406876522815,-0.150961121180444,0.2958152723495
0.201632232957267,2,2,001,1,2,104,2,1,1.93176049313297,1.93176049313297,0.0519399893582886,0.232939088222338
0.346242685400951,9,9,001,1,2,105,9,1,2.05423955783226,2.05423955783226,0.218572614885488,0.366541405810494
0.397181638618662,9,2,001,1,2,106,2,1,2.05500008535455,0.476644838856373,0.274815512588248,0.421644753501823
0.506796653948165,2,4,001,1,2,107,2,0,1.64209996954378,0.175573457552673,-0.253681501753817,0.533473488008894
0.437154694079768,7,7,001,1,2,108,7,1,1.84456674782632,1.84456674782632,-0.0364146246247401,0.466734156350867
0.55,2,2,001,1,3,1,2,1,1.58341074079726,1.58341074079726,-0.296650533253342,0.560348501176122
0.55,4,4,001,1,3,2,4,1,1.71870141285763,1.71870141285763,-0.131465559914432,0.566854010132374
0.55,7,7,001,1,3,3,7,1,1.76801017799335,1.76801017799335,-0.0920280047084816,0.56912044832643
0.55,9,9,001,1,3,4,9,1,1.98959241341799,1.98959241341799,0.219692857823247,0.56786612783435
0.497839995964526,2,2,001,1,3,5,2,1,1.72824867229792,1.72824867229792,-0.141549490743273,0.517020153276462
0.390258014308538,7,7,001,1,3,6,7,1,1.6840359751186,1.6840359751186,-0.02408580339943,0.41807734750364
0.231426804333073,2,2,001,1,3,7,2,1,1.84156162703766,1.84156162703766,-0.0182335927966051,0.250219271025344
0.371105635615639,7,7,001,1,3,8,7,1,1.59209960213593,1.59209960213593,-0.253064605207328,0.400267211745813
0.524777721646744,7,2,001,1,3,9,3,0,2.03477397934876,0.585137724390734,0.198087901992039,0.550363745041977
0.475666369826217,9,2,001,1,3,10,9,0,1.5468647577818,0.0472046213508293,-0.294370771605827,0.500339863569025
0.369782979118931,4,4,001,1,3,11,4,1,1.59195698490657,1.59195698490657,-0.261652957371552,0.400695063430248
0.35934777651831,9,9,001,1,3,12,9,1,2.05029704086883,2.05029704086883,0.240163035983642,0.383349094974619
0.276295018943274,9,7,001,1,3,13,9,0,1.60200694044215,-0.097602154033666,-0.223127242221381,0.300390905524182
0.262024683280638,7,7,001,1,3,14,7,1,1.63366352645426,1.63366352645426,-0.241247624197058,0.283598813392018
0.225768284226775,2,4,001,1,3,15,2,0,1.87514739154722,0.125017033080439,-0.0348483022826258,0.249869641533223
0.512337615655482,9,4,001,1,3,16,4,1,1.87694106392337,0.410422642795311,0.0568323429779412,0.533481578871942
0.424061815914671,9,9,001,1,3,17,9,1,1.70901096335365,1.70901096335365,-0.141362231559469,0.450207340165434
0.250166311114963,2,9,001,1,3,18,2,0,1.74331279515718,0.0285412074917986,-0.171609199936938,0.285228412334618
0.344944421900673,9,2,001,1,3,19,9,0,1.7818798688877,0.148928328326292,-0.0983562396613706,0.367048459438593
0.217188123539256,7,2,001,1,3,20,7,0,1.6028598234825,-0.146566565306784,-0.257066951853631,0.250573611210712
0.273280672332827,7,4,001,1,3,21,7,0,1.61030018161,-0.0898663447442232,-0.27468682086328,0.299833473645776
0.455747843445163,9,9,001,1,3,22,9,1,1.85227528601354,1.85227528601354,-0.0178780373807967,0.483347080160456
0.42789296965456,7,7,001,1,3,23,7,1,1.67531637757565,1.67531637757565,-0.194332057129941,0.453439703904223
0.367642404081942,9,9,001,1,3,24,9,1,1.70491732744085,1.70491732744085,-0.120030386160579,0.399859903265678
0.296173176923474,9,9,001,1,3,25,9,1,1.90629966170854,1.90629966170854,0.0514708616410644,0.31738724448951
0.428278093773165,9,9,001,1,3,26,9,1,2.01286121566045,2.01286121566045,0.163210588361835,0.450773858459797
0.534757328961083,2,7,001,1,3,27,7,1,2.02286054842261,0.591622675903636,0.187860469408406,0.568762127481023
0.352432194661317,9,9,001,1,3,28,9,1,1.6958381310269,1.6958381310269,-0.159140397376177,0.38396815645865
